Date,Value
5/8/13,3.722101016
5/7/13,2.833677108
5/6/13,2.632230988
5/5/13,2.034696729
5/4/13,1.20565931
5/3/13,1.414308892
5/2/13,1.082617533
5/1/13,2.644603071
4/30/13,4.577194364
4/29/13,4.213595021
4/28/13,3.709025374
4/27/13,4.687084947
4/26/13,1.039718371
4/25/13,2.332743021
4/24/13,1.139985243
4/23/13,1.932908735
4/22/13,1.760491794
4/21/13,1.486846508
4/20/13,3.206452982
4/19/13,0.851452377
4/18/13,1.733921654
4/17/13,0.999385325
4/16/13,1.95963707
4/15/13,0.809964232
4/14/13,0.657462581
4/13/13,0.913405712
4/12/13,1.176607424
4/11/13,2.812849967
4/10/13,5.629999017
4/9/13,3.205647424
4/8/13,2.910313902
4/7/13,3.217450731
4/6/13,5.849448471
4/5/13,3.779243724
4/4/13,2.926501266
4/3/13,3.004632249
4/2/13,5.514957017
4/1/13,2.402218203
3/31/13,7.187566948
3/30/13,4.976555302
3/29/13,1.985548359
3/28/13,4.677836489
3/27/13,3.561298001
3/26/13,4.454166618
3/25/13,3.58137097
3/24/13,3.717192544
3/23/13,1.496389045
3/22/13,4.594494506
3/21/13,2.862294828
3/20/13,3.489396751
3/19/13,2.247234522
3/18/13,10.36512909
3/17/13,9.317886155
3/16/13,8.083341242
3/15/13,12.39823746
3/14/13,5.737413837
3/13/13,4.592514522
3/12/13,1.399202843
3/11/13,4.118998821
3/10/13,5.081402232
3/9/13,3.345487855
3/8/13,1.365467563
3/7/13,1.920696904
3/6/13,3.251078979
3/5/13,3.605240497
3/4/13,4.73108406
3/3/13,10.09300154
3/2/13,5.436727773
3/1/13,4.876326493
2/28/13,3.070233574
2/27/13,7.774795303
2/26/13,6.488745605
2/25/13,10.77164153
2/24/13,11.14303249
2/23/13,2.84793857
2/22/13,4.665908324
2/21/13,7.540730301
2/20/13,5.948549345
2/19/13,2.742430388
2/18/13,5.628558387
2/17/13,3.945131173
2/16/13,6.221105592
2/15/13,4.788811284
2/14/13,1.772602299
2/13/13,3.351387439
2/12/13,4.910423527
2/11/13,5.888390559
2/10/13,3.289232646
2/9/13,4.736904432
2/8/13,4.212860737
2/7/13,4.948667643
2/6/13,5.358709926
2/5/13,7.075901775
2/4/13,4.210277164
2/3/13,5.386541315
2/2/13,3.545415725
2/1/13,7.108399552
1/31/13,4.19008354
1/30/13,5.908661774
1/29/13,4.234768174
1/28/13,5.339266798
1/27/13,4.889485387
1/26/13,6.951679447
1/25/13,1.810542641
1/24/13,3.226520578
1/23/13,5.670544315
1/22/13,4.622904117
1/21/13,3.467401503
1/20/13,4.491286877
1/19/13,3.701822624
1/18/13,3.621503783
1/17/13,5.170355818
1/16/13,6.131165631
1/15/13,4.709554625
1/14/13,7.9609028
1/13/13,4.930237406
1/12/13,3.903402499
1/11/13,5.781044839
1/10/13,5.534003828
1/9/13,8.712636967
1/8/13,5.112315106
1/7/13,9.551671148
1/6/13,8.706858066
1/5/13,8.048241321
1/4/13,8.957305111
1/3/13,7.341855554
1/2/13,17.26715539
1/1/13,4.154993825
12/31/12,10.06806473
12/30/12,16.95793603
12/29/12,4.84708514
12/28/12,8.057130025
12/27/12,8.046191521
12/26/12,10.85476466
12/25/12,7.287970361
12/24/12,9.640132451
12/23/12,4.528051983
12/22/12,8.201420654
12/21/12,7.346762504
12/20/12,3.936203761
12/19/12,8.842611652
12/18/12,8.671366775
12/17/12,2.585057748
12/16/12,5.335133267
12/15/12,4.051596824
12/14/12,5.603875445
12/13/12,9.023809745
12/12/12,8.873563824
12/11/12,10.08141594
12/10/12,8.365802169
12/9/12,4.359407589
12/8/12,9.896468121
12/7/12,4.601770028
12/6/12,7.110468903
12/5/12,4.130264632
12/4/12,6.230331234
12/3/12,7.81772663
12/2/12,8.668106697
12/1/12,8.033796749
11/30/12,6.861355422
11/29/12,7.236049832
11/28/12,7.153528499
11/27/12,5.393677161
11/26/12,7.99847209
11/25/12,4.475291734
11/24/12,7.720090815
11/23/12,5.427388953
11/22/12,3.690708961
11/21/12,8.915705439
11/20/12,6.586038464
11/19/12,12.24290367
11/18/12,11.85820481
11/17/12,10.3620918
11/16/12,5.203878528
11/15/12,7.089961472
11/14/12,9.982203922
11/13/12,7.85295476
11/12/12,3.533269465
11/11/12,6.299643797
11/10/12,8.221569108
11/9/12,10.3844936
11/8/12,8.396089155
11/7/12,6.306872384
11/6/12,8.568014332
11/5/12,6.802606481
11/4/12,8.802126597
11/3/12,9.35100176
11/2/12,4.551014427
11/1/12,8.546012703
10/31/12,7.462578537
10/30/12,12.57502007
10/29/12,3.578413954
10/28/12,9.24149774
10/27/12,3.438812149
10/26/12,2.402261734
10/25/12,4.903270739
10/24/12,6.818101367
10/23/12,5.919553427
10/22/12,6.832401722
10/21/12,17.06970556
10/20/12,11.79285863
10/19/12,8.301829222
10/18/12,10.13408087
10/17/12,5.220383451
10/16/12,9.986061471
10/15/12,5.523567594
10/14/12,10.27753542
10/13/12,9.988985868
10/12/12,10.48585795
10/11/12,9.178707424
10/10/12,7.330261444
10/9/12,3.944829203
10/8/12,2.224716548
10/7/12,2.022912386
10/6/12,7.341387979
10/5/12,6.177759903
10/4/12,7.919606795
10/3/12,7.497904832
10/2/12,5.833307635
10/1/12,9.984891785
9/30/12,20.41311872
9/29/12,10.77468807
9/28/12,8.863848876
9/27/12,10.68327965
9/26/12,10.29960371
9/25/12,9.584287276
9/24/12,9.95483339
9/23/12,3.465998997
9/22/12,14.08896311
9/21/12,12.13433691
9/20/12,8.417871651
9/19/12,4.924004239
9/18/12,8.715426046
9/17/12,10.05233395
9/16/12,4.367818266
9/15/12,10.86060194
9/14/12,5.244377356
9/13/12,8.92793678
9/12/12,3.257871562
9/11/12,8.035690696
9/10/12,11.44794103
9/9/12,20.89742503
9/8/12,5.863513153
9/7/12,4.124433842
9/6/12,3.386055669
9/5/12,7.975099819
9/4/12,7.051377416
9/3/12,6.644007701
9/2/12,6.744108886
9/1/12,2.671532756
8/31/12,10.50686645
8/30/12,5.905235834
8/29/12,3.96930377
8/28/12,2.991950527
8/27/12,2.051560514
8/26/12,5.786509527
8/25/12,5.197711312
8/24/12,4.714694787
8/23/12,4.138793314
8/22/12,5.309625576
8/21/12,4.306035383
8/20/12,2.586090407
8/19/12,2.20816699
8/18/12,1.284668134
8/17/12,2.312966694
8/16/12,1.864192802
8/15/12,3.389025252
8/14/12,3.964845533
8/13/12,5.431537383
8/12/12,3.936131547
8/11/12,4.606050928
8/10/12,2.79465755
8/9/12,3.146713052
8/8/12,4.813727986
8/7/12,4.492099265
8/6/12,2.846317642
8/5/12,2.773080872
8/4/12,3.10108091
8/3/12,1.90588062
8/2/12,4.991478084
8/1/12,4.720486352
7/31/12,4.12287707
7/30/12,3.513761688
7/29/12,12.88348033
7/28/12,6.325595181
7/27/12,6.26970341
7/26/12,3.603974635
7/25/12,4.87140894
7/24/12,5.098549413
7/23/12,1.485809512
7/22/12,4.155302416
7/21/12,1.639299642
7/20/12,1.580576175
7/19/12,3.951183126
7/18/12,2.599161651
7/17/12,1.76118888
7/16/12,2.729846932
7/15/12,7.775914985
7/14/12,13.41088313
7/13/12,3.347256211
7/12/12,7.024400017
7/11/12,4.005404799
7/10/12,2.978214681
7/9/12,5.653696217
7/8/12,3.02800859
7/7/12,5.48612957
7/6/12,5.458049928
7/5/12,4.559218343
7/4/12,6.001685474
7/3/12,3.968560079
7/2/12,5.926460825
7/1/12,4.286853436
6/30/12,6.158332815
6/29/12,5.450011002
6/28/12,4.643218502
6/27/12,6.928875012
6/26/12,5.466633441
6/25/12,3.328966639
6/24/12,8.329653088
6/23/12,6.633912856
6/22/12,4.191469429
6/21/12,3.174483046
6/20/12,4.933318431
6/19/12,4.602979948
6/18/12,3.007064556
6/17/12,6.442078749
6/16/12,2.736583394
6/15/12,4.00219109
6/14/12,4.675693043
6/13/12,4.451061667
6/12/12,2.698058577
6/11/12,4.692068432
6/10/12,4.34303277
6/9/12,8.007587611
6/8/12,4.366074399
6/7/12,4.225683022
6/6/12,7.002147828
6/5/12,2.579083654
6/4/12,5.371800212
6/3/12,9.143646802
6/2/12,8.566184549
6/1/12,13.14987683
5/31/12,5.482775362
5/30/12,5.579679176
5/29/12,3.28810051
5/28/12,6.338421804
5/27/12,7.188019088
5/26/12,6.80237254
5/25/12,8.025671854
5/24/12,4.588426319
5/23/12,3.486464739
5/22/12,6.302666439
5/21/12,9.316495983
5/20/12,8.33876807
5/19/12,5.160514783
5/18/12,4.856065984
5/17/12,3.30744841
5/16/12,3.386776331
5/15/12,5.496124661
5/14/12,3.264366352
5/13/12,7.584610473
5/12/12,5.304017771
5/11/12,2.715250659
5/10/12,6.075982554
5/9/12,5.663474698
5/8/12,2.474552017
5/7/12,4.228320599
5/6/12,11.28229377
5/5/12,4.563046827
5/4/12,4.310781808
5/3/12,4.43117596
5/2/12,1.566240008
5/1/12,4.021152009
4/30/12,2.504067462
4/29/12,7.226237923
4/28/12,1.415256618
4/27/12,5.170171676
4/26/12,3.40073644
4/25/12,3.938238514
4/24/12,1.840815427
4/23/12,3.486249271
4/22/12,5.301750575
4/21/12,1.401041536
4/20/12,4.587474486
4/19/12,4.988043622
4/18/12,2.21162253
4/17/12,6.758513356
4/16/12,5.664543698
4/15/12,3.016359644
4/14/12,2.081029435
4/13/12,2.437568483
4/12/12,3.898949599
4/11/12,3.218776584
4/10/12,4.49792114
4/9/12,9.993136659
4/8/12,1.532656785
4/7/12,1.321390554
4/6/12,3.580255408
4/5/12,4.557721484
4/4/12,2.545335103
4/3/12,2.207743814
4/2/12,1.556650723
4/1/12,2.595010749
3/31/12,2.369081702
3/30/12,4.087256832
3/29/12,3.720930411
3/28/12,2.642520476
3/27/12,2.291542387
3/26/12,1.59456566
3/25/12,1.905971954
3/24/12,2.296251071
3/23/12,1.838203968
3/22/12,3.353089888
3/21/12,2.892890257
3/20/12,0.800168825
3/19/12,1.220886492
3/18/12,2.274980834
3/17/12,3.239819909
3/16/12,4.61971839
3/15/12,3.285973736
3/14/12,1.730506521
3/13/12,1.184192426
3/12/12,4.861509218
3/11/12,1.80677123
3/10/12,2.958341092
3/9/12,2.62006083
3/8/12,1.913792508
3/7/12,2.29442432
3/6/12,2.816630695
3/5/12,1.15188328
3/4/12,2.249931265
3/3/12,3.835431077
3/2/12,1.729148303
3/1/12,4.125408217
2/29/12,2.456045856
2/28/12,2.178532576
2/27/12,1.912399663
2/26/12,1.143666405
2/25/12,2.724664402
2/24/12,1.275724326
2/23/12,0.905382432
2/22/12,1.736965923
2/21/12,2.292203169
2/20/12,1.702782074
2/19/12,2.243683322
2/18/12,1.618950004
2/17/12,1.305095656
2/16/12,1.271358169
2/15/12,3.457580976
2/14/12,1.33936324
2/13/12,0.679111835
2/12/12,1.363955679
2/11/12,3.712397527
2/10/12,1.078905974
2/9/12,1.371890866
2/8/12,0.424094108
2/7/12,1.302229903
2/6/12,1.769544754
2/5/12,0.939955971
2/4/12,5.417661692
2/3/12,1.815750634
2/2/12,1.006833444
2/1/12,2.8024932
1/31/12,2.138449629
1/30/12,1.645391631
1/29/12,1.816927748
1/28/12,0.910680911
1/27/12,0.976897655
1/26/12,0.814951903
1/25/12,1.441387439
1/24/12,2.980089076
1/23/12,1.745863948
1/22/12,1.801834547
1/21/12,1.359071069
1/20/12,1.600207762
1/19/12,1.078216181
1/18/12,0.458211617
1/17/12,1.089113916
1/16/12,1.235465283
1/15/12,0.91193962
1/14/12,1.069965871
1/13/12,2.604061618
1/12/12,0.609000108
1/11/12,0.930584205
1/10/12,0.874347592
1/9/12,1.154844585
1/8/12,1.353265325
1/7/12,1.512667936
1/6/12,0.664034425
1/5/12,1.280627958
1/4/12,1.407546656
1/3/12,0.801711907
1/2/12,0.955531668
1/1/12,2.059871291
12/31/11,0.64064719
12/30/11,1.966976443
12/29/11,1.640162696
12/28/11,2.362652487
12/27/11,2.194692976
12/26/11,0.858909124
12/25/11,0.826617962
12/24/11,4.624816808
12/23/11,3.208346597
12/22/11,1.632300518
12/21/11,1.615253781
12/20/11,1.340181908
12/19/11,0.9625668
12/18/11,4.881072085
12/17/11,6.048498633
12/16/11,2.860203425
12/15/11,6.109917931
12/14/11,1.644225107
12/13/11,4.540185191
12/12/11,5.687394422
12/11/11,1.99996993
12/10/11,5.607631481
12/9/11,26.29775912
12/8/11,86.2767105
12/7/11,83.112183
12/6/11,92.22913967
12/5/11,41.61203426
12/4/11,22.15166258
12/3/11,41.17983245
12/2/11,48.28795795
12/1/11,21.39878874
11/30/11,46.23973033
11/29/11,10.88767128
11/28/11,52.30606429
11/27/11,43.29949508
11/26/11,2.759937663
11/25/11,2.193675465
11/24/11,3.160690517
11/23/11,26.05558444
11/22/11,34.89717987
11/21/11,24.15152747
11/20/11,6.412940017
11/19/11,15.81533354
11/18/11,69.26319713
11/17/11,17.60312744
11/16/11,35.82631074
11/15/11,1.324769724
11/14/11,0.355880187
11/13/11,6.114649475
11/12/11,1.63618338
11/11/11,3.451084625
11/10/11,4.248639005
11/9/11,4.144504723
11/8/11,1.473805684
11/7/11,3.668343499
11/6/11,3.565138334
11/5/11,1.944829566
11/4/11,2.231472672
11/3/11,3.885051183
11/2/11,3.764693986
11/1/11,2.534261793
10/31/11,2.489269553
10/30/11,1.501297289
10/29/11,2.204239214
10/28/11,1.784565678
10/27/11,1.364879128
10/26/11,2.978480167
10/25/11,0.735149903
10/24/11,1.934985694
10/23/11,1.53605345
10/22/11,0.945769465
10/21/11,1.027579695
10/20/11,1.551159493
10/19/11,0.937814272
10/18/11,0.942892517
10/17/11,0.608134893
10/16/11,1.920585595
10/15/11,1.418433202
10/14/11,5.415088829
10/13/11,1.640647893
10/12/11,1.270991822
10/11/11,1.639360888
10/10/11,2.54032961
10/9/11,1.714272494
10/8/11,1.12352995
10/7/11,1.179973315
10/6/11,2.479898633
10/5/11,3.458788409
10/4/11,4.007632041
10/3/11,3.655025143
10/2/11,3.667966321
10/1/11,2.291852823
9/30/11,1.46039761
9/29/11,2.892441596
9/28/11,2.105530235
9/27/11,2.454515586
9/26/11,1.110134413
9/25/11,6.008083205
9/24/11,2.666544315
9/23/11,0.862916367
9/22/11,1.504189398
9/21/11,2.00113217
9/20/11,0.609237375
9/19/11,1.06750795
9/18/11,2.301433387
9/17/11,3.037233292
9/16/11,1.0491345
9/15/11,0.994969561
9/14/11,1.935352024
9/13/11,1.155110857
9/12/11,0.81539335
9/11/11,7.30945077
9/10/11,0.941922307
9/9/11,0.633386877
9/8/11,2.487360148
9/7/11,2.361857649
9/6/11,0.949433807
9/5/11,2.297891331
9/4/11,5.170219821
9/3/11,3.03808484
9/2/11,3.751271726
9/1/11,2.263256102
8/31/11,3.481398239
8/30/11,2.822052794
8/29/11,1.857421129
8/28/11,1.768732873
8/27/11,16.57133329
8/26/11,1.369862307
8/25/11,3.383461262
8/24/11,6.289747745
8/23/11,2.508410187
8/22/11,1.810221442
8/21/11,3.640691365
8/20/11,3.56790477
8/19/11,1.741098225
8/18/11,4.459790972
8/17/11,3.398647054
8/16/11,3.125780618
8/15/11,1.70653428
8/14/11,1.137063637
8/13/11,1.793038922
8/12/11,0.81496817
8/11/11,1.419749268
8/10/11,1.979944725
8/9/11,0.641893023
8/8/11,2.455841042
8/7/11,1.25208696
8/6/11,0.927793571
8/5/11,4.542647579
8/4/11,1.201572078
8/3/11,0.985233703
8/2/11,1.784160443
8/1/11,5.793984855
7/31/11,1.137165105
7/30/11,7.907985306
7/29/11,4.204409781
7/28/11,3.809201438
7/27/11,4.33994076
7/26/11,2.797619186
7/25/11,1.534098486
7/24/11,1.85644284
7/23/11,3.084386252
7/22/11,2.740489679
7/21/11,1.597350577
7/20/11,2.86586702
7/19/11,0.792319727
7/18/11,4.123471396
7/17/11,1.30649192
7/16/11,1.499190375
7/15/11,2.369998326
7/14/11,3.265171763
7/13/11,4.47131193
7/12/11,1.823187729
7/11/11,1.117139764
7/10/11,1.481007023
7/9/11,3.100861712
7/8/11,1.114442268
7/7/11,0.793190988
7/6/11,0.700845694
7/5/11,1.222056868
7/4/11,1.604799529
7/3/11,2.223263179
7/2/11,2.489245128
7/1/11,2.351081999
6/30/11,4.651681184
6/29/11,3.750098495
6/28/11,5.462589985
6/27/11,1.993638704
6/26/11,12.69709864
6/25/11,19.58102591
6/24/11,20.58056911
6/23/11,92.87692861
6/22/11,43.33239349
6/21/11,24.8784907
6/20/11,224.0653469
6/19/11,2.543323919
6/18/11,1.950975757
6/17/11,1.472306911
6/16/11,4.266278733
6/15/11,4.082059419
6/14/11,4.681598458
6/13/11,2.586164101
6/12/11,2.649897257
6/11/11,1.141237285
6/10/11,1.917811932
6/9/11,1.919402725
6/8/11,1.516015542
6/7/11,2.646741495
6/6/11,1.910231833
6/5/11,3.864898987
6/4/11,1.711243542
6/3/11,2.386655899
6/2/11,1.585006546
6/1/11,1.493331606
5/31/11,1.920874656
5/30/11,3.634194994
5/29/11,7.212303591
5/28/11,3.554555232
5/27/11,18.44542215
5/26/11,1.258292195
5/25/11,2.298527488
5/24/11,4.092364748
5/23/11,2.27593604
5/22/11,11.19887316
5/21/11,8.133935195
5/20/11,2.496867074
5/19/11,2.271482986
5/18/11,3.040765634
5/17/11,4.056735518
5/16/11,1.474487527
5/15/11,5.997470236
5/14/11,18.15148508
5/13/11,5.058097652
5/12/11,3.546350525
5/11/11,1.999763758
5/10/11,2.375128696
5/9/11,5.362883421
5/8/11,4.24428664
5/7/11,7.125607124
5/6/11,4.231441462
5/5/11,5.313237278
5/4/11,9.671291746
5/3/11,7.138672456
5/2/11,2.525323419
5/1/11,1.670439461
4/30/11,3.438754916
4/29/11,5.288529442
4/28/11,1.10967667
4/27/11,1.782573563
4/26/11,3.154443401
4/25/11,2.913417974
4/24/11,1.931095502
4/23/11,1.68238722
4/22/11,3.221906601
4/21/11,2.005416574
4/20/11,29.91278251
4/19/11,122.0199678
4/18/11,1.905570381
4/17/11,47.48844865
4/16/11,5.197009716
4/15/11,1.327711349
4/14/11,4.245864788
4/13/11,1.438152869
4/12/11,1.839155597
4/11/11,4.130617701
4/10/11,16.18083072
4/9/11,5.052172243
4/8/11,2.427866363
4/7/11,5.938655532
4/6/11,4.183977416
4/5/11,3.876413396
4/4/11,2.350882361
4/3/11,13.3171378
4/2/11,15.05653957
4/1/11,12.98647318
3/31/11,10.53121302
3/30/11,13.35753727
3/29/11,14.85810415
3/28/11,5.323063316
3/27/11,8.163504831
3/26/11,11.71311603
3/25/11,10.76730026
3/24/11,7.710114959
3/23/11,5.617874671
3/22/11,9.08597195
3/21/11,12.45160155
3/20/11,4.77469328
3/19/11,11.18828172
3/18/11,4.855022975
3/17/11,8.482122343
3/16/11,14.08241479
3/15/11,28.90131898
3/14/11,29.84279487
3/13/11,45.09260914
3/12/11,14.8812346
3/11/11,10.90091199
3/10/11,23.02423475
3/9/11,30.82564424
3/8/11,9.364871453
3/7/11,2.167307808
3/6/11,2.337752654
3/5/11,8.916822027
3/4/11,13.34582906
3/3/11,32.33077898
3/2/11,48.13244855
3/1/11,10.80685904
2/28/11,4.208471527
2/27/11,3.712276604
2/26/11,9.759014655
2/25/11,2.861685544
2/24/11,4.919759585
2/23/11,2.194674953
2/22/11,5.846625024
2/21/11,10.19172872
2/20/11,3.051851769
2/19/11,1.21368526
2/18/11,3.475023936
2/17/11,3.208922093
2/16/11,5.524563002
2/15/11,4.905257076
2/14/11,5.091523448
2/13/11,5.099459625
2/12/11,3.439946155
2/11/11,4.144241369
2/10/11,1.007102938
2/9/11,2.827544751
2/8/11,6.567359629
2/7/11,17.40197244
2/6/11,5.12700088
2/5/11,1.760654153
2/4/11,0.826536165
2/3/11,4.711028694
2/2/11,5.488164389
2/1/11,0.889688249
1/31/11,2.157548603
1/30/11,1.53967597
1/29/11,5.884104707
1/28/11,6.046384772
1/27/11,55.01028285
1/26/11,2.320262382
1/25/11,3.227714941
1/24/11,4.851934384
1/23/11,13.16839454
1/22/11,3.890787268
1/21/11,1.530931551
1/20/11,2.180685988
1/19/11,2.387826092
1/18/11,2.903896343
1/17/11,8.877095243
1/16/11,13.86651224
1/15/11,24.46488455
1/14/11,1.346545236
1/13/11,2.085422344
1/12/11,1.816095841
1/11/11,8.180638942
1/10/11,2.810421824
1/9/11,7.686915505
1/8/11,7.237010932
1/7/11,0.406507256
1/6/11,5.673932527
1/5/11,82.08590838
1/4/11,11.3354851
1/3/11,4.474126389
1/2/11,7.029123855
1/1/11,4.311464712
12/31/10,4.494887697
12/30/10,19.90213542
12/29/10,2.213072175
12/28/10,1.733485416
12/27/10,22.14736842
12/26/10,0.376145552
12/25/10,4.056681647
12/24/10,1.793697599
12/23/10,2.153788062
12/22/10,4.327811907
12/21/10,24.18516876
12/20/10,0.95041305
12/19/10,24.90037002
12/18/10,87.37198793
12/17/10,1.197449292
12/16/10,4.857402343
12/15/10,3.405818933
12/14/10,6.672576775
12/13/10,11.12170873
12/12/10,7.23688341
12/11/10,5.596125115
12/10/10,9.898752761
12/9/10,1.022988463
12/8/10,2.710422243
12/7/10,2.182852829
12/6/10,11.22816551
12/5/10,1.906126817
12/4/10,1.978413891
12/3/10,4.271759773
12/2/10,2.623705989
12/1/10,7.262527191
11/30/10,1.143123233
11/29/10,0.449820678
11/28/10,1.824237636
11/27/10,4.112278592
11/26/10,2.641215408
11/25/10,12.72132975
11/24/10,5.908106816
11/23/10,1.640713499
11/22/10,1.125018509
11/21/10,27.45893387
11/20/10,3.212311984
11/19/10,0.669449164
11/18/10,0.751468929
11/17/10,1.192438369
11/16/10,2.406396496
11/15/10,7.110272429
11/14/10,1.138714054
11/13/10,0.461752172
11/12/10,0.893945048
11/11/10,1.869075807
11/10/10,0.971552064
11/9/10,1.040888928
11/8/10,3.85706568
11/7/10,0.550196227
11/6/10,3.398935032
11/5/10,1.20410956
11/4/10,3.057050111
11/3/10,0.500985692
11/2/10,1.415637476
11/1/10,1.371651612
10/31/10,0.768092543
10/30/10,3.313564763
10/29/10,3.353042891
10/28/10,1.256122205
10/27/10,1.759280883
10/26/10,2.633353594
10/25/10,1.323554211
10/24/10,4.559812391
10/23/10,2.46942118
10/22/10,0.71846572
10/21/10,1.377109827
10/20/10,1.573592658
10/19/10,1.320047707
10/18/10,3.673369242
10/17/10,1.769561707
10/16/10,16.31303108
10/15/10,2.981327537
10/14/10,1.110762114
10/13/10,0.56908872
10/12/10,2.078054481
10/11/10,1.749743982
10/10/10,1.297583934
10/9/10,0.688565105
10/8/10,0.991646791
10/7/10,3.805087943
10/6/10,2.437809456
10/5/10,2.765413903
10/4/10,2.266328722
10/3/10,44.78705294
10/2/10,2.105129382
10/1/10,6.553753634
9/30/10,1.597615262
9/29/10,4.319244143
9/28/10,4.243621408
9/27/10,1.459047559
9/26/10,18.10013118
9/25/10,8.215738336
9/24/10,10.5908336
9/23/10,2.723080237
9/22/10,4.415312783
9/21/10,2.858458949
9/20/10,2.336003906
9/19/10,4.055296436
9/18/10,8.868728348
9/17/10,7.088971084
9/16/10,24.77956574
9/15/10,4.614259165
9/14/10,1.077930644
9/13/10,15.21727273
9/12/10,1.894581909
9/11/10,9.64452099
9/10/10,2.058725914
9/9/10,6.066027602
9/8/10,5.065491445
9/7/10,10.02430479
9/6/10,5.715739259
9/5/10,3.162014305
9/4/10,19.81376036
9/3/10,3.357560472
9/2/10,2.948400527
9/1/10,0.675129837
8/31/10,7.047847534
8/30/10,0.402253072
8/29/10,3.376196949
8/28/10,3.973989205
8/27/10,1.110971737
8/26/10,3.338713949
8/25/10,2.764952912
8/24/10,1.166250501
8/23/10,2.829942529
8/22/10,1.536523634
8/21/10,2.464789607
8/20/10,6.207513212
8/19/10,4.867721161
8/18/10,18.64094792
8/17/10,4.494530304
8/16/10,0
8/15/10,0
8/14/10,0
8/13/10,0
8/12/10,0
8/11/10,0
8/10/10,0
8/9/10,0
8/8/10,0
8/7/10,0
8/6/10,0
8/5/10,0
8/4/10,0
8/3/10,0
8/2/10,0
8/1/10,0
7/31/10,0
7/30/10,0
7/29/10,0
7/28/10,0
7/27/10,0
7/26/10,0
7/25/10,0
7/24/10,0
7/23/10,0
7/22/10,0
7/21/10,0
7/20/10,0
7/19/10,0
7/18/10,0
7/17/10,0
7/16/10,0
7/15/10,0
7/14/10,0
7/13/10,0
7/12/10,0
7/11/10,0
7/10/10,0
7/9/10,0
7/8/10,0
7/7/10,0
7/6/10,0
7/5/10,0
7/4/10,0
7/3/10,0
7/2/10,0
7/1/10,0
6/30/10,0
6/29/10,0
6/28/10,0
6/27/10,0
6/26/10,0
6/25/10,0
6/24/10,0
6/23/10,0
6/22/10,0
6/21/10,0
6/20/10,0
6/19/10,0
6/18/10,0
6/17/10,0
6/16/10,0
6/15/10,0
6/14/10,0
6/13/10,0
6/12/10,0
6/11/10,0
6/10/10,0
6/9/10,0
6/8/10,0
6/7/10,0
6/6/10,0
6/5/10,0
6/4/10,0
6/3/10,0
6/2/10,0
6/1/10,0
5/31/10,0
5/30/10,0
5/29/10,0
5/28/10,0
5/27/10,0
5/26/10,0
5/25/10,0
5/24/10,0
5/23/10,0
5/22/10,0
5/21/10,0
5/20/10,0
5/19/10,0
5/18/10,0
5/17/10,0
5/16/10,0
5/15/10,0
5/14/10,0
5/13/10,0
5/12/10,0
5/11/10,0
5/10/10,0
5/9/10,0
5/8/10,0
5/7/10,0
5/6/10,0
5/5/10,0
5/4/10,0
5/3/10,0
5/2/10,0
5/1/10,0
4/30/10,0
4/29/10,0
4/28/10,0
4/27/10,0
4/26/10,0
4/25/10,0
4/24/10,0
4/23/10,0
4/22/10,0
4/21/10,0
4/20/10,0
4/19/10,0
4/18/10,0
4/17/10,0
4/16/10,0
4/15/10,0
4/14/10,0
4/13/10,0
4/12/10,0
4/11/10,0
4/10/10,0
4/9/10,0
4/8/10,0
4/7/10,0
4/6/10,0
4/5/10,0
4/4/10,0
4/3/10,0
4/2/10,0
4/1/10,0
3/31/10,0
3/30/10,0
3/29/10,0
3/28/10,0
3/27/10,0
3/26/10,0
3/25/10,0
3/24/10,0
3/23/10,0
3/22/10,0
3/21/10,0
3/20/10,0
3/19/10,0
3/18/10,0
3/17/10,0
3/16/10,0
3/15/10,0
3/14/10,0
3/13/10,0
3/12/10,0
3/11/10,0
3/10/10,0
3/9/10,0
3/8/10,0
3/7/10,0
3/6/10,0
3/5/10,0
3/4/10,0
3/3/10,0
3/2/10,0
3/1/10,0
2/28/10,0
2/27/10,0
2/26/10,0
2/25/10,0
2/24/10,0
2/23/10,0
2/22/10,0
2/21/10,0
2/20/10,0
2/19/10,0
2/18/10,0
2/17/10,0
2/16/10,0
2/15/10,0
2/14/10,0
2/13/10,0
2/12/10,0
2/11/10,0
2/10/10,0
2/9/10,0
2/8/10,0
2/7/10,0
2/6/10,0
2/5/10,0
2/4/10,0
2/3/10,0
2/2/10,0
2/1/10,0
1/31/10,0
1/30/10,0
1/29/10,0
1/28/10,0
1/27/10,0
1/26/10,0
1/25/10,0
1/24/10,0
1/23/10,0
1/22/10,0
1/21/10,0
1/20/10,0
1/19/10,0
1/18/10,0
1/17/10,0
1/16/10,0
1/15/10,0
1/14/10,0
1/13/10,0
1/12/10,0
1/11/10,0
1/10/10,0
1/9/10,0
1/8/10,0
1/7/10,0
1/6/10,0
1/5/10,0
1/4/10,0
1/3/10,0
1/2/10,0
1/1/10,0
12/31/09,0
12/30/09,0
12/29/09,0
12/28/09,0
12/27/09,0
12/26/09,0
12/25/09,0
12/24/09,0
12/23/09,0
12/22/09,0
12/21/09,0
12/20/09,0
12/19/09,0
12/18/09,0
12/17/09,0
12/16/09,0
12/15/09,0
12/14/09,0
12/13/09,0
12/12/09,0
12/11/09,0
12/10/09,0
12/9/09,0
12/8/09,0
12/7/09,0
12/6/09,0
12/5/09,0
